train_loss,train_sr,epoch,step
1.6705636978149414,0.011742422357201576,0,2
1.316604733467102,-0.04570388048887253,1,5
1.0126513242721558,-0.0035847260151058435,2,8
0.7652468681335449,0.019877351820468903,3,11
0.5586669445037842,0.025773456320166588,4,14
0.38904237747192383,0.015651298686861992,5,17
0.2520970106124878,-0.008858065120875835,6,20
0.1580183207988739,0.03612195700407028,7,23
0.08802875131368637,-0.00021487902267836034,8,26
0.04484407976269722,-0.03752361983060837,9,29
0.018510421738028526,0.015078923664987087,10,32
0.00891625601798296,-0.014674941077828407,11,35
0.006626646500080824,-0.014956185594201088,12,38
0.00862659327685833,-0.012056889943778515,13,41
0.01172823179513216,0.001814823946915567,14,44
0.013760164380073547,0.016976388171315193,15,47
0.014746575616300106,-0.002926100976765156,16,50
0.014025364071130753,-0.020825039595365524,17,53
0.012260254472494125,0.005204299930483103,18,56
0.010083754546940327,-0.006473673041909933,19,59
0.008527040481567383,-0.01645970158278942,20,62
0.007052375469356775,-0.001848659012466669,21,65
0.006443678867071867,-0.006051583681255579,22,68
0.006106267217546701,-0.004705243743956089,23,71
0.006333515048027039,-0.005817346274852753,24,74
0.006099069025367498,0.030998066067695618,25,77
0.007162364665418863,-0.03913693130016327,26,80
0.006494503002613783,0.004840051755309105,27,83
0.006241349969059229,0.0071518500335514545,28,86
0.007276233751326799,0.024440594017505646,29,89
0.006352163851261139,0.03328309953212738,30,92
0.006612020079046488,0.004944541025906801,31,95
0.006295908708125353,0.001413458026945591,32,98
0.00613895058631897,0.00021382189879659563,33,101
0.006152212154120207,0.03299655765295029,34,104
0.006132583599537611,0.011879300698637962,35,107
0.006360296625643969,0.04300149902701378,36,110
0.006537938956171274,0.030850335955619812,37,113
0.006291639059782028,0.025866150856018066,38,116
0.006045559421181679,0.011504259891808033,39,119
0.0062166438437998295,0.028430193662643433,40,122
0.006550423800945282,0.015714576467871666,41,125
0.00646691070869565,0.04965830594301224,42,128
0.0066857971251010895,0.009719567373394966,43,131
0.006088316440582275,0.008224367164075375,44,134
0.006579198408871889,0.007467367220669985,45,137
0.006146898027509451,0.021933244541287422,46,140
0.006434697657823563,0.01691574603319168,47,143
0.0060846335254609585,0.011629759334027767,48,146
0.006350953597575426,0.05376492813229561,49,149
0.006285842042416334,0.016025450080633163,50,152
0.006047831382602453,0.04409502446651459,51,155
0.006923144217580557,-0.028370492160320282,52,158
0.0065636481158435345,-0.02371923252940178,53,161
0.0062592350877821445,0.04309576377272606,54,164
0.006282685790210962,0.03407277539372444,55,167
0.00650893384590745,0.0054152486845850945,56,170
0.00612545246258378,0.057564087212085724,57,173
0.0061203110963106155,-0.036328352987766266,58,176
0.006343727465718985,0.01282687857747078,59,179
0.006276728119701147,0.023778017610311508,60,182
0.0066276006400585175,0.0069503202103078365,61,185
0.006176938768476248,0.04367058351635933,62,188
0.006077783182263374,0.009332798421382904,63,191
0.006123032420873642,0.02974458411335945,64,194
0.006456416565924883,0.032061997801065445,65,197
0.006225044373422861,0.04804963245987892,66,200
0.006243210285902023,0.006386997643858194,67,203
0.006341567728668451,0.051153119653463364,68,206
0.006740142125636339,-0.00646084314212203,69,209
0.006559657398611307,0.022591928020119667,70,212
0.006371032912284136,0.0013328077038750052,71,215
0.006508290767669678,0.017638573423027992,72,218
0.00616811728104949,0.022862061858177185,73,221
0.006143556442111731,0.04017948731780052,74,224
0.006114193703979254,0.04851346090435982,75,227
0.006987135857343674,0.008409040048718452,76,230
0.006451895926147699,-0.010262038558721542,77,233
0.006439595948904753,0.03293266147375107,78,236
0.0064502619206905365,0.022169871255755424,79,239
0.006192768458276987,0.04175816476345062,80,242
0.0060298205353319645,0.047085005789995193,81,245
0.006087330635637045,0.050082623958587646,82,248
0.006563276052474976,0.04573192074894905,83,251
0.006581800524145365,0.02254185639321804,84,254
0.00660783750936389,-0.0036150936502963305,85,257
0.006121704820543528,0.04378928244113922,86,260
0.005969442427158356,0.004701321478933096,87,263
0.005769961979240179,0.036239564418792725,88,266
0.00614900840446353,0.02541203424334526,89,269
0.006325528025627136,0.03954503312706947,90,272
0.006625568959861994,0.014596943743526936,91,275
0.006317493971437216,0.03402666002511978,92,278
0.005698684137314558,0.06889864802360535,93,281
0.006124868523329496,0.04182592034339905,94,284
0.006396072451025248,0.020868388935923576,95,287
0.005998978856950998,0.029513798654079437,96,290
0.006272306200116873,0.027810774743556976,97,293
0.006015723571181297,0.034732185304164886,98,296
0.006171936169266701,0.04636116325855255,99,299
