train_loss,train_sr,epoch,step
1.7727380990982056,-0.028937002643942833,0,2
1.4160614013671875,0.021116206422448158,1,5
1.105146884918213,0.009958296082913876,2,8
0.8455131649971008,0.024861006066203117,3,11
0.6291234493255615,0.0004260118876118213,4,14
0.4491010904312134,0.019481705501675606,5,17
0.30941662192344666,0.0016123611712828279,6,20
0.19677896797657013,0.01514916680753231,7,23
0.11599979549646378,0.00804830901324749,8,26
0.06283768266439438,0.014013753272593021,9,29
0.030460065230727196,0.027551082894206047,10,32
0.01262959185987711,-0.008416110649704933,11,35
0.006995547562837601,0.0032194575760513544,12,38
0.007245403248816729,-0.010182010009884834,13,41
0.009580752812325954,0.005192230921238661,14,44
0.01230600941926241,-0.041288964450359344,15,47
0.013837065547704697,0.014752200804650784,16,50
0.01422929484397173,-0.023697827011346817,17,53
0.012933395802974701,-0.026179499924182892,18,56
0.011379140429198742,-0.010744179598987103,19,59
0.009553086943924427,0.008914731442928314,20,62
0.007886801846325397,-0.001435737474821508,21,65
0.006792726460844278,0.047840435057878494,22,68
0.006527453660964966,-0.010497729294002056,23,71
0.0060882605612277985,-0.010088636539876461,24,74
0.006410995032638311,0.016046997159719467,25,77
0.0064122858457267284,0.025340355932712555,26,80
0.006262326147407293,0.0034010533709079027,27,83
0.0070820641703903675,0.004380999132990837,28,86
0.006150795612484217,0.010415587574243546,29,89
0.006333115976303816,-0.010064829140901566,30,92
0.007069312036037445,-0.0018939682049676776,31,95
0.006691154558211565,0.0169148538261652,32,98
0.006681644823402166,0.013132888823747635,33,101
0.006456712260842323,-0.013528900220990181,34,104
0.006223347503691912,0.01146091427654028,35,107
0.006213375832885504,-0.011185405775904655,36,110
0.006215941626578569,0.04258399084210396,37,113
0.006145962979644537,0.003200894221663475,38,116
0.005736122373491526,0.014776989817619324,39,119
0.006396571174263954,0.0030114741530269384,40,122
0.006358484271913767,-0.0012522903271019459,41,125
0.006196008995175362,0.014462804421782494,42,128
0.006898804102092981,-0.02224903553724289,43,131
0.006369545590132475,-0.04043597728013992,44,134
0.0065211025066673756,0.00027043759473599494,45,137
0.006162956357002258,0.01377345435321331,46,140
0.006036626175045967,0.005566781852394342,47,143
0.006373656447976828,0.0010494573507457972,48,146
0.006098622921854258,0.001474967342801392,49,149
0.006426753010600805,0.009728090837597847,50,152
0.006111411843448877,0.02347653917968273,51,155
0.006537148728966713,0.004246782511472702,52,158
0.006507073063403368,0.025158368051052094,53,161
0.006042284891009331,0.04232446849346161,54,164
0.005965022370219231,0.004020442720502615,55,167
0.00625261478126049,0.009920399636030197,56,170
0.006067096721380949,0.005542090628296137,57,173
0.006597958039492369,0.01882884092628956,58,176
0.005795146804302931,0.04167516529560089,59,179
0.006551888305693865,0.029462013393640518,60,182
0.006378370802849531,0.01704988069832325,61,185
0.006378703285008669,-0.012123438529670238,62,188
0.006715167313814163,-0.006470038089901209,63,191
0.006541664246469736,-0.0007001106278039515,64,194
0.006757187191396952,0.021989019587635994,65,197
0.006398927420377731,0.012185814790427685,66,200
0.0063138254918158054,-0.010575841180980206,67,203
0.006521365139633417,0.017123829573392868,68,206
0.0064036548137664795,-0.002351517789065838,69,209
0.0062260678969323635,0.01887359283864498,70,212
0.006196916569024324,0.07070821523666382,71,215
0.006105415523052216,0.039654508233070374,72,218
0.006277597043663263,0.00764476228505373,73,221
0.006480392534285784,-0.014639110304415226,74,224
0.006551190745085478,0.025708002969622612,75,227
0.006937036290764809,-0.001281575532630086,76,230
0.006309302989393473,0.030096624046564102,77,233
0.006371824070811272,0.01867968961596489,78,236
0.005914686713367701,0.04694155603647232,79,239
0.006300458684563637,0.019138777628540993,80,242
0.006560191046446562,0.04539521783590317,81,245
0.006349880248308182,0.02735310047864914,82,248
0.006198412273079157,0.02524709329009056,83,251
0.006110394839197397,0.058607932180166245,84,254
0.0066430773586034775,-0.007500124629586935,85,257
0.006677055731415749,0.0017649182118475437,86,260
0.006379881873726845,0.02026176266372204,87,263
0.006547268014401197,0.02064201980829239,88,266
0.006058083847165108,0.04940177500247955,89,269
0.006164819002151489,-0.0015626575332134962,90,272
0.006439657416194677,0.03330520913004875,91,275
0.006096090655773878,0.060377586632966995,92,278
0.006184123922139406,0.030473964288830757,93,281
0.006283571943640709,0.05163665860891342,94,284
0.006383781787008047,-0.005393695551902056,95,287
0.00615957984700799,0.07523482292890549,96,290
0.006442574318498373,0.03282298147678375,97,293
0.006513731088489294,0.0610826201736927,98,296
0.00575421005487442,0.005316659342497587,99,299
