train_loss,train_sr,epoch,step
1.4744819402694702,0.022052094340324402,0,2
1.1530855894088745,0.050289180129766464,1,5
0.8745868802070618,0.0017673458205536008,2,8
0.6445547342300415,0.02195141278207302,3,11
0.46215566992759705,0.002974561182782054,4,14
0.3045746088027954,0.04289612919092178,5,17
0.1927938014268875,-0.007566711865365505,6,20
0.11208387464284897,0.02371450886130333,7,23
0.055625393986701965,0.00426041753962636,8,26
0.024485090747475624,0.017397433519363403,9,29
0.010304166935384274,0.014345061965286732,10,32
0.006233712192624807,0.029169507324695587,11,35
0.008638200350105762,0.012802189216017723,12,38
0.012389943934977055,0.027296511456370354,13,41
0.015218912623822689,-0.011896452866494656,14,44
0.015957923606038094,0.00473019341006875,15,47
0.014790301211178303,-0.006396241020411253,16,50
0.012962843291461468,-0.001946364063769579,17,53
0.010175563395023346,0.04062239080667496,18,56
0.008219092153012753,0.028927691280841827,19,59
0.00704249506816268,0.012807429768145084,20,62
0.006624187808483839,-0.021736405789852142,21,65
0.005698991473764181,-0.01929534785449505,22,68
0.006464808713644743,0.013418185524642467,23,71
0.006655860226601362,0.011245154775679111,24,74
0.006404265761375427,0.004052981734275818,25,77
0.007067496422678232,0.024086931720376015,26,80
0.006550452206283808,-0.010365860536694527,27,83
0.006690253037959337,0.03331143036484718,28,86
0.006985073443502188,0.01678784377872944,29,89
0.006324461195617914,0.03311154991388321,30,92
0.006474342197179794,-0.00017720795585773885,31,95
0.006490577012300491,0.007033559028059244,32,98
0.006125718355178833,0.01896975189447403,33,101
0.006360528990626335,0.003835644805803895,34,104
0.006773103028535843,-0.007510819938033819,35,107
0.006732460111379623,-0.004457552917301655,36,110
0.006238255184143782,0.015760162845253944,37,113
0.0065638539381325245,-0.009078191593289375,38,116
0.0063828662969172,0.014458844438195229,39,119
0.006129513029009104,0.06161946430802345,40,122
0.006669717375189066,0.00968428049236536,41,125
0.006840582471340895,-0.006055727601051331,42,128
0.00648504076525569,0.00891738198697567,43,131
0.006303571630269289,-0.008945400826632977,44,134
0.006829932332038879,0.024527261033654213,45,137
0.006193815264850855,0.04830455780029297,46,140
0.00624408945441246,0.02566535398364067,47,143
0.0062296465039253235,0.03358747065067291,48,146
0.005871322005987167,0.01413313951343298,49,149
0.006224558223038912,0.024540409445762634,50,152
0.006490418221801519,0.036416251212358475,51,155
0.006368843838572502,0.058564186096191406,52,158
0.0065255071967840195,-0.004326381720602512,53,161
0.006420614663511515,0.027621984481811523,54,164
0.006474026944488287,0.026660770177841187,55,167
0.006321248132735491,0.016071194782853127,56,170
0.005893336143344641,0.029240572825074196,57,173
0.006006802897900343,0.039753206074237823,58,176
0.006683759391307831,0.05854439362883568,59,179
0.006150063127279282,0.022732753306627274,60,182
0.006165115162730217,0.039118390530347824,61,185
0.006468659732490778,0.03710801154375076,62,188
0.006482949946075678,0.028352860361337662,63,191
0.005928707774728537,0.01509476825594902,64,194
0.006057044491171837,0.04649226367473602,65,197
0.006416955962777138,0.0306874867528677,66,200
0.006240040063858032,0.026229292154312134,67,203
0.006126549560576677,0.06940285116434097,68,206
0.006470271851867437,0.05532325804233551,69,209
0.005891710519790649,0.050194401293992996,70,212
0.005904003977775574,0.04316788539290428,71,215
0.006206108722835779,0.021444939076900482,72,218
0.0063922218978405,0.040103841572999954,73,221
0.005972278770059347,0.04687990993261337,74,224
0.006457181181758642,0.028604554012417793,75,227
0.006429397035390139,0.008670945651829243,76,230
0.006383062805980444,0.01422094739973545,77,233
0.006574470549821854,0.0576460100710392,78,236
0.006391129922121763,0.04281918331980705,79,239
0.006161408964544535,0.07439535856246948,80,242
0.006177851464599371,0.011893329210579395,81,245
0.006305950228124857,0.01206583995372057,82,248
0.005974302534013987,0.02185042016208172,83,251
0.006438795942813158,0.04956308752298355,84,254
0.0066163730807602406,-0.014892863109707832,85,257
0.006449264939874411,0.0639544203877449,86,260
0.006219303701072931,0.06397059559822083,87,263
0.005956118460744619,0.04063248261809349,88,266
0.006371249910444021,0.008644906803965569,89,269
0.005969002842903137,0.040791161358356476,90,272
0.005838972982019186,0.03080497495830059,91,275
0.006294393911957741,0.04465455934405327,92,278
0.006296402309089899,0.07606164366006851,93,281
0.0061631822027266026,0.048648715019226074,94,284
0.0062310160137712955,0.07077042013406754,95,287
0.0063663930632174015,0.043257832527160645,96,290
0.006116637494415045,0.02592632547020912,97,293
0.005919701885432005,0.09479762613773346,98,296
0.006064264569431543,0.042438652366399765,99,299
