train_loss,train_sr,epoch,step
1.7432068586349487,-0.006740845274180174,0,2
1.3898645639419556,-0.03780737519264221,1,5
1.0895624160766602,0.012355324812233448,2,8
0.834825336933136,0.020704377442598343,3,11
0.6141290068626404,0.014957982115447521,4,14
0.43894657492637634,-0.0008877727668732405,5,17
0.30156728625297546,-0.004385978449136019,6,20
0.1928243488073349,0.012836192734539509,7,23
0.116449274122715,-0.008206930942833424,8,26
0.06262150406837463,-0.025970453396439552,9,29
0.03091667778789997,-0.012114080600440502,10,32
0.013726587407290936,-0.03045380674302578,11,35
0.007145871873944998,-0.030539313331246376,12,38
0.007279633078724146,-0.03016674518585205,13,41
0.009624775499105453,0.011732753366231918,14,44
0.012434981763362885,-0.005123411770910025,15,47
0.014248404651880264,-0.005958650726824999,16,50
0.014402661472558975,0.006650027818977833,17,53
0.012736652977764606,-0.0030778907239437103,18,56
0.01131181325763464,0.018275341019034386,19,59
0.009209410287439823,0.004494642373174429,20,62
0.007864503189921379,0.010649474337697029,21,65
0.0070418487302958965,-0.019523553550243378,22,68
0.006806697230786085,-0.029614334926009178,23,71
0.006615704391151667,0.003718860447406769,24,74
0.006730115506798029,0.004436824936419725,25,77
0.006669981870800257,-0.01612187922000885,26,80
0.006577464286237955,-0.012300611473619938,27,83
0.006287894677370787,-0.031111247837543488,28,86
0.006378944497555494,0.001638533198274672,29,89
0.0067284442484378815,0.02308236062526703,30,92
0.006872724276036024,-0.0011009076843038201,31,95
0.0064582969062030315,-0.037232451140880585,32,98
0.006352222058922052,0.0019838903099298477,33,101
0.006484509911388159,-0.013959704898297787,34,104
0.006564584095031023,-0.007618175819516182,35,107
0.006592816207557917,-0.04193289205431938,36,110
0.006412941962480545,-0.05412549525499344,37,113
0.0061011300422251225,0.026264259591698647,38,116
0.006191564723849297,-0.03994365781545639,39,119
0.0060972836799919605,-0.009070104919373989,40,122
0.006298431660979986,0.010429258458316326,41,125
0.006332578603178263,-0.012960146181285381,42,128
0.0064037940464913845,-0.03305347263813019,43,131
0.006252100225538015,-0.008292888291180134,44,134
0.006445517763495445,-0.010964615270495415,45,137
0.006693765986710787,-0.038891229778528214,46,140
0.006649697665125132,-0.0030882691498845816,47,143
0.006389152258634567,0.036518394947052,48,146
0.006255755666643381,0.00989002175629139,49,149
0.006658438127487898,-0.022261658683419228,50,152
0.0064833019860088825,-0.00524171581491828,51,155
0.0063947043381631374,-0.0003171362041030079,52,158
0.0062842355109751225,0.0016420810716226697,53,161
0.006126873195171356,0.011768325231969357,54,164
0.0065488070249557495,-0.004203574266284704,55,167
0.0067289420403540134,0.017678391188383102,56,170
0.006751219276338816,-0.01688212715089321,57,173
0.00661796098574996,-0.026400910690426826,58,176
0.006213040556758642,-0.005066188517957926,59,179
0.0063893855549395084,0.0026069681625813246,60,182
0.006103841587901115,-0.03628890588879585,61,185
0.006261398550122976,-0.03259690850973129,62,188
0.006145443767309189,-0.01357079017907381,63,191
0.006533093750476837,-0.001074786763638258,64,194
0.006302505731582642,-0.0067541589960455894,65,197
0.006822308525443077,-0.008499442599713802,66,200
0.006433074828237295,-0.005343048367649317,67,203
0.006106317508965731,0.024643711745738983,68,206
0.006232019979506731,0.013976600021123886,69,209
0.006197004113346338,0.013775493018329144,70,212
0.006545255426317453,0.020414497703313828,71,215
0.006016732659190893,0.06312546879053116,72,218
0.006657242774963379,-0.002729831263422966,73,221
0.006228767801076174,0.017544852569699287,74,224
0.0065870038233697414,0.0035724185872823,75,227
0.006627676542848349,-0.027398835867643356,76,230
0.006286926101893187,0.010394197888672352,77,233
0.006106517743319273,0.012980815023183823,78,236
0.006085473578423262,0.009479044936597347,79,239
0.006591784302145243,0.026136979460716248,80,242
0.006183501332998276,-0.012703118845820427,81,245
0.0064615109004080296,0.03126462548971176,82,248
0.006134163588285446,0.06474297493696213,83,251
0.006086338777095079,0.03720787540078163,84,254
0.0064172097481787205,0.029199905693531036,85,257
0.006576834712177515,0.0032190231140702963,86,260
0.00614352710545063,-0.0007108348654583097,87,263
0.006117256358265877,0.016597282141447067,88,266
0.006138908211141825,0.056162234395742416,89,269
0.006029297132045031,0.01435383502393961,90,272
0.005997577216476202,0.023243524134159088,91,275
0.00612569460645318,0.0514589361846447,92,278
0.006056599318981171,-0.005095318425446749,93,281
0.006488615181297064,-0.00034704949939623475,94,284
0.006006666924804449,0.030900739133358,95,287
0.006314694415777922,0.025317978113889694,96,290
0.006072988733649254,0.03167553246021271,97,293
0.006444638594985008,0.027779312804341316,98,296
0.006465614307671785,0.026206713169813156,99,299
