train_loss,train_sr,epoch,step
1.524206519126892,-0.029236122965812683,0,2
1.1925609111785889,-0.023019449785351753,1,5
0.912611186504364,-0.029873274266719818,2,8
0.6751483082771301,0.012565909884870052,3,11
0.4759300947189331,-0.017939645797014236,4,14
0.32306861877441406,-0.015533315017819405,5,17
0.20415900647640228,0.004900711588561535,6,20
0.12089914083480835,0.016826577484607697,7,23
0.06176556274294853,-0.014003457501530647,8,26
0.028489291667938232,0.006611676421016455,9,29
0.011118401773273945,0.002455695066601038,10,32
0.006735790520906448,0.0005517152021639049,11,35
0.008202902972698212,-0.02344662882387638,12,38
0.012075532227754593,-0.040197793394327164,13,41
0.01480285357683897,-0.02373955398797989,14,44
0.01604183204472065,-0.026122424751520157,15,47
0.01524875033646822,-0.0004304988542571664,16,50
0.013078230433166027,-0.006545169744640589,17,53
0.010745381005108356,-0.02361452579498291,18,56
0.008409063331782818,-0.008030124008655548,19,59
0.007354449015110731,-0.007816461846232414,20,62
0.006446391809731722,-0.017437245696783066,21,65
0.006293681915849447,-0.028014151379466057,22,68
0.006170574110001326,-0.029480617493391037,23,71
0.0070924945175647736,-0.014808520674705505,24,74
0.006546785589307547,-0.009451049380004406,25,77
0.007221119944006205,0.011482364498078823,26,80
0.00656159408390522,-0.02834739163517952,27,83
0.0067591131664812565,0.03877248615026474,28,86
0.006121383514255285,0.004414832219481468,29,89
0.006108827888965607,0.0008254619315266609,30,92
0.006319485604763031,-0.006910797208547592,31,95
0.006374171003699303,-0.022216392681002617,32,98
0.006838140543550253,-0.013861050829291344,33,101
0.006438700947910547,-0.021286774426698685,34,104
0.006407385692000389,-0.017894459888339043,35,107
0.006345611531287432,-0.0487547442317009,36,110
0.006893837824463844,-0.029852423816919327,37,113
0.00625557592138648,0.021594008430838585,38,116
0.006242042873054743,-0.008008684031665325,39,119
0.006309868767857552,-0.016779199242591858,40,122
0.006182381417602301,-0.0013074320740997791,41,125
0.006364724133163691,-0.015898561105132103,42,128
0.006390715483576059,0.037574633955955505,43,131
0.006606386508792639,-0.0012605857336893678,44,134
0.006561239715665579,-0.010528278537094593,45,137
0.00611159997060895,-0.003057817928493023,46,140
0.006476296577602625,-0.003410627832636237,47,143
0.0063671995885670185,-0.031083324924111366,48,146
0.006247483193874359,-0.03317427635192871,49,149
0.006680538412183523,-0.009255924262106419,50,152
0.006147630512714386,0.008563289418816566,51,155
0.006009840872138739,-0.016294755041599274,52,158
0.006433013826608658,0.005331335589289665,53,161
0.006835602689534426,-0.023229939863085747,54,164
0.00631406344473362,-0.022374175488948822,55,167
0.0063258870504796505,0.007753339130431414,56,170
0.006478623021394014,-0.032449766993522644,57,173
0.006063828244805336,0.03143193572759628,58,176
0.006218461785465479,-0.01128731481730938,59,179
0.006499371025711298,0.023236600682139397,60,182
0.005818976555019617,-0.01132570207118988,61,185
0.006205361802130938,-0.03706369921565056,62,188
0.006366108078509569,0.0021096686832606792,63,191
0.006038698833435774,0.011278350837528706,64,194
0.0068140760995447636,-0.02869894914329052,65,197
0.006078137084841728,-0.01837022230029106,66,200
0.00605911435559392,0.04343083128333092,67,203
0.006221981719136238,0.0068402038887143135,68,206
0.0063352338038384914,0.018292270600795746,69,209
0.00625578174367547,-0.042031653225421906,70,212
0.0064918710850179195,0.0022747181355953217,71,215
0.006251623388379812,0.010443633422255516,72,218
0.005731851328164339,0.03652048483490944,73,221
0.005739293992519379,-0.005308907013386488,74,224
0.006010286044329405,0.022230375558137894,75,227
0.006541141774505377,0.047483403235673904,76,230
0.006114941090345383,-0.00792166218161583,77,233
0.006333120632916689,-0.00878895539790392,78,236
0.006395602133125067,-0.02604399062693119,79,239
0.006469078361988068,0.0348934605717659,80,242
0.006070494651794434,0.028620487079024315,81,245
0.006390983238816261,0.010097424499690533,82,248
0.006209591869264841,-0.006444923579692841,83,251
0.006413680966943502,0.010569018311798573,84,254
0.006300588604062796,0.008449265733361244,85,257
0.006472878158092499,-0.007250020280480385,86,260
0.006378906313329935,0.010408793576061726,87,263
0.006110140588134527,0.009349375031888485,88,266
0.005927432328462601,0.02288171276450157,89,269
0.006052227690815926,0.003933363128453493,90,272
0.005930042359977961,0.020670266821980476,91,275
0.00635657599195838,0.007601741701364517,92,278
0.006723666563630104,-4.189020182820968e-05,93,281
0.00632357457652688,0.05284632369875908,94,284
0.006140477955341339,0.006061874330043793,95,287
0.006191650405526161,0.03636394813656807,96,290
0.005995767656713724,0.002170344814658165,97,293
0.00607772683724761,0.03272110968828201,98,296
0.00640086829662323,0.01900673657655716,99,299
