train_loss,train_sr,epoch,step
1.7897611856460571,-0.0083926972001791,0,2
1.441846489906311,-0.01497882790863514,1,5
1.13327157497406,-0.014840878546237946,2,8
0.8811054229736328,-0.005969564896076918,3,11
0.6663280129432678,-0.004095898941159248,4,14
0.47622814774513245,0.020735861733555794,5,17
0.33334681391716003,-0.016655731946229935,6,20
0.2197025865316391,0.02038653753697872,7,23
0.13533417880535126,0.0016057118773460388,8,26
0.0775328278541565,-0.00534505071118474,9,29
0.03998127207159996,-1.5208222976070829e-05,10,32
0.018911076709628105,0.020932935178279877,11,35
0.008553503081202507,-0.01344180479645729,12,38
0.006693824660032988,0.00969409104436636,13,41
0.007698826491832733,0.03221184387803078,14,44
0.010679315775632858,-0.04057804495096207,15,47
0.012402825057506561,-0.011966811493039131,16,50
0.013112698681652546,-0.025681767612695694,17,53
0.012468121945858002,0.011082839220762253,18,56
0.011299717240035534,0.025912778452038765,19,59
0.009821576066315174,-0.000491856480948627,20,62
0.008183238096535206,0.019305774942040443,21,65
0.007255755364894867,0.024300336837768555,22,68
0.006166489794850349,0.044877730309963226,23,71
0.006712923292070627,0.0046395412646234035,24,74
0.006785628851503134,0.005101817660033703,25,77
0.00641053868457675,0.01675809547305107,26,80
0.0067446790635585785,0.01649988256394863,27,83
0.006725299637764692,0.02501271665096283,28,86
0.006686085369437933,0.014353056438267231,29,89
0.006396842654794455,-0.0015471891965717077,30,92
0.006107520777732134,0.03731193393468857,31,95
0.006175685673952103,0.02306957356631756,32,98
0.006274832878261805,-0.0016035480657592416,33,101
0.006364573258906603,0.004458143841475248,34,104
0.006195133551955223,-0.01772565208375454,35,107
0.006132036447525024,0.008954864926636219,36,110
0.006421150639653206,0.014957472681999207,37,113
0.006498729344457388,-0.02004452608525753,38,116
0.006539672613143921,0.00544691551476717,39,119
0.006345547270029783,0.014190701767802238,40,122
0.006396906916052103,-0.03164975345134735,41,125
0.006374908611178398,0.03466859832406044,42,128
0.006283114198595285,-0.0031414655968546867,43,131
0.006669755559414625,-0.0058163669891655445,44,134
0.006315094884485006,0.04075027257204056,45,137
0.006801994983106852,-0.002615748904645443,46,140
0.006402145605534315,0.046259261667728424,47,143
0.006186656653881073,0.009847252629697323,48,146
0.006638249848037958,-0.011179995723068714,49,149
0.006191463675349951,0.023794926702976227,50,152
0.006172151770442724,0.03985924273729324,51,155
0.0065331668592989445,0.005349024198949337,52,158
0.005749324802309275,0.035282403230667114,53,161
0.0061230347491800785,-0.031527984887361526,54,164
0.006445309147238731,0.03705626353621483,55,167
0.006446323823183775,0.024554885923862457,56,170
0.0062026954255998135,0.005936178378760815,57,173
0.006620071362704039,0.030368801206350327,58,176
0.006145747844129801,-0.007682318799197674,59,179
0.006524311378598213,0.039014674723148346,60,182
0.006183216813951731,0.015248368494212627,61,185
0.00651936000213027,-0.0035781078040599823,62,188
0.006156638264656067,-0.0032193127553910017,63,191
0.006223961245268583,0.03473638743162155,64,194
0.006090113427489996,0.03629295900464058,65,197
0.006611149292439222,0.03230705112218857,66,200
0.006174411159008741,0.029667893424630165,67,203
0.0061134458519518375,-0.004840047564357519,68,206
0.006424488965421915,0.02277340181171894,69,209
0.005940420087426901,0.04357488453388214,70,212
0.006443478632718325,0.0031363251619040966,71,215
0.00642293831333518,0.018141135573387146,72,218
0.006537048611789942,0.03562193736433983,73,221
0.0063661434687674046,0.030030177906155586,74,224
0.006533239036798477,0.045739348977804184,75,227
0.0066045778803527355,-0.0064991856925189495,76,230
0.0061326040886342525,0.03199196234345436,77,233
0.006480515003204346,0.036529507488012314,78,236
0.006282957270741463,0.02397332713007927,79,239
0.006400519981980324,0.03728942945599556,80,242
0.006600641179829836,0.03492307290434837,81,245
0.006208878476172686,0.03484683111310005,82,248
0.006371786352247,-0.013804121874272823,83,251
0.006403476465493441,0.06321534514427185,84,254
0.006107754539698362,0.020409220829606056,85,257
0.00616169348359108,0.0404079295694828,86,260
0.006383879575878382,0.03690153360366821,87,263
0.006191866006702185,0.02565067820250988,88,266
0.006153757218271494,0.07673168182373047,89,269
0.006410313304513693,0.07748255878686905,90,272
0.00661902641877532,0.03466249257326126,91,275
0.006367047782987356,0.07134445011615753,92,278
0.006296423729509115,0.033579856157302856,93,281
0.0062961154617369175,0.05994851887226105,94,284
0.006411102134734392,0.06399884819984436,95,287
0.0060363225638866425,0.010252262465655804,96,290
0.0061070858500897884,0.0008603145251981914,97,293
0.006277365144342184,0.019325101748108864,98,296
0.0061880797147750854,0.0029240085277706385,99,299
